Invoice_No,Date,Time,Buyer_Name,Buyer_Address,PAN,GSTIN,Item,Qty,Rate,Amount,CGST,SGST,Total,Terms,Source_File
INV/2008/0442,1972-02-15,07:39:25,Indrajit Aggarwal,"H.No. 049, Shukla Ganj, Adoni-303825",,,Details:,3,633,1899,170.91,170.91,2240.82,,invoice_india_355.jpg.txt
INV/2008/0442,1972-02-15,07:39:25,Indrajit Aggarwal,"H.No. 049, Shukla Ganj, Adoni-303825",,,Details:,3,633,1899,170.91,170.91,2240.82,,invoice_india_355.txt
INV/2030/0851,1986-09-21,19:29:39,Aaina Bhagat,"488, Seshadri Street, Shahjahanpur 120505",,,Details:,4,677,2708,243.72,243.72,3195.44,,invoice_india_356.jpg.txt
INV/2030/0851,1986-09-21,19:29:39,Aaina Bhagat,"488, Seshadri Street, Shahjahanpur 120505",,,Details:,4,677,2708,243.72,243.72,3195.44,,invoice_india_356.txt
INV/2086/0681,2024-04-17,20:25:54,Hazel lyer,"H.No. 460, Lanka, Saharanpur-715918",,,Details:,3,913,2739,246.51,246.51,3232.02,,invoice_india_357.jpg.txt
INV/2086/0681,2024-04-17,20:25:54,Hazel lyer,"H.No. 460, Lanka, Saharanpur-715918",,,Details:,3,913,2739,246.51,246.51,3232.02,,invoice_india_357.txt
INV/2015/0566,2016-12-01,09:54:30,Divit Sekhon,"H.No. 10, Bassi Road, Warangal-381278",,,Details:,5,898,4490,404.1,404.1,5298.2,,invoice_india_358.jpg.txt
INV/2015/0566,2016-12-01,09:54:30,Divit Sekhon,"H.No. 10, Bassi Road, Warangal-381278",,,Details:,5,898,4490,404.1,404.1,5298.2,,invoice_india_358.txt
INV/2042/0979,1996-07-16,00:14:53,Urvi Chakrabarti,"949, Saxena Chowk, Danapur 416053",,,Details:,4,262,1048,94.32,94.32,1236.64,,invoice_india_359.jpg.txt
INV/2042/0979,1996-07-16,00:14:53,Urvi Chakrabarti,"949, Saxena Chowk, Danapur 416053",,,Details:,4,262,1048,94.32,94.32,1236.64,,invoice_india_359.txt
INV/2059/0953,1973-02-07,06:34:59,Hridaan Chand,"598, Contractor Street, Asansol 104090",,,Details:,1,726,726,65.34,65.34,856.68,,invoice_india_36.jpg.txt
INV/2059/0953,1973-02-07,06:34:59,Hridaan Chand,"598, Contractor Street, Asansol 104090",,,Details:,1,726,726,65.34,65.34,856.68,,invoice_india_36.txt
INV/2011/0619,1983-03-01,14:27:12,Nitara Sur,"06/885, Mahal Ganj, Jamshedpur-001309",,,Details:,3,561,1683,151.47,151.47,1985.94,,invoice_india_360.jpg.txt
INV/2011/0619,1983-03-01,14:27:12,Nitara Sur,"06/885, Mahal Ganj, Jamshedpur-001309",,,Details:,3,561,1683,151.47,151.47,1985.94,,invoice_india_360.txt
INV/2044/0120,2016-01-22,00:13:26,Madhav Sarkar,"72/20, Dey Circle, Pallavaram 422528",,,Details:,2,114,228,20.52,20.52,269.04,,invoice_india_361.jpg.txt
INV/2044/0120,2016-01-22,00:13:26,Madhav Sarkar,"72/20, Dey Circle, Pallavaram 422528",,,Details:,2,114,228,20.52,20.52,269.04,,invoice_india_361.txt
INV/2044/0988,1996-01-05,02:19:04,Priyansh Buch,"74/636, Boase Ganj, Mehsana-497786",,,Details:,5,904,4520,406.8,406.8,5333.6,,invoice_india_362.jpg.txt
INV/2044/0988,1996-01-05,02:19:04,Priyansh Buch,"74/636, Boase Ganj, Mehsana-497786",,,Details:,5,904,4520,406.8,406.8,5333.6,,invoice_india_362.txt
INV/2002/0063,2010-11-11,09:32:03,Mannat Das,"H.No. 95, Ratta Path, Pali-520259",,,Details:,5,738,3690,332.1,332.1,4354.2,,invoice_india_363.jpg.txt
INV/2002/0063,2010-11-11,09:32:03,Mannat Das,"H.No. 95, Ratta Path, Pali-520259",,,Details:,5,738,3690,332.1,332.1,4354.2,,invoice_india_363.txt
INV/2095/0110,1988-03-24,07:52:25,Nehmat Kunda,"H.No. 872, Chaudhuri, Satna-219533",,,Details:,2,919,1838,165.42,165.42,2168.84,,invoice_india_364.jpg.txt
INV/2095/0110,1988-03-24,07:52:25,Nehmat Kunda,"H.No. 872, Chaudhuri, Satna-219533",,,Details:,2,919,1838,165.42,165.42,2168.84,,invoice_india_364.txt
INV/2074/0666,2023-03-24,06:59:06,Krish Sharma,"78/641, Sodhi Nagar, Nagercoil 821949",,,Details:,5,217,1085,97.65,97.65,1280.3,,invoice_india_365.jpg.txt
INV/2074/0666,2023-03-24,06:59:06,Krish Sharma,"78/641, Sodhi Nagar, Nagercoil 821949",,,Details:,5,217,1085,97.65,97.65,1280.3,,invoice_india_365.txt
INV/2081/0586,2015-06-02,08:02:18,Purab Kaul,"899, Gandhi Street, Ramagundam 222435",,,Details:,5,223,1115,100.35,100.35,1315.7,,invoice_india_366.jpg.txt
INV/2081/0586,2015-06-02,08:02:18,Purab Kaul,"899, Gandhi Street, Ramagundam 222435",,,Details:,5,223,1115,100.35,100.35,1315.7,,invoice_india_366.txt
INV/2053/0675,1993-03-17,06:33:47,Umang Gupta,"H.No. 88, Bhatti, Thiruvananthapuram 743042",,,Details:,4,342,1368,123.12,123.12,1614.24,,invoice_india_367.jpg.txt
INV/2053/0675,1993-03-17,06:33:47,Umang Gupta,"H.No. 88, Bhatti, Thiruvananthapuram 743042",,,Details:,4,342,1368,123.12,123.12,1614.24,,invoice_india_367.txt
INV/2088/0854,1987-12-18,16:43:05,Lavanya Arya,"37/02, Chaudhry Road, Sonipat-489733",,,Details:,1,541,541,48.69,48.69,638.38,,invoice_india_368.jpg.txt
INV/2088/0854,1987-12-18,16:43:05,Lavanya Arya,"37/02, Chaudhry Road, Sonipat-489733",,,Details:,1,541,541,48.69,48.69,638.38,,invoice_india_368.txt
INV/2089/0838,1970-06-11,19:16:38,Vivaan Mangat,"24, Bora Marg, Udaipur-601969",,,Details:,1,389,389,35.01,35.01,459.02,,invoice_india_369.jpg.txt
INV/2089/0838,1970-06-11,19:16:38,Vivaan Mangat,"24, Bora Marg, Udaipur-601969",,,Details:,1,389,389,35.01,35.01,459.02,,invoice_india_369.txt
INV/2010/0900,2010-09-27,17:54:40,Kabir Karnik,"25, Chanda Nagar, Malegaon 039297",,,Details:,4,685,2740,246.6,246.6,3233.2,,invoice_india_37.jpg.txt
INV/2010/0900,2010-09-27,17:54:40,Kabir Karnik,"25, Chanda Nagar, Malegaon 039297",,,Details:,4,685,2740,246.6,246.6,3233.2,,invoice_india_37.txt
INV/2033/0093,1997-03-04,21:55:34,Jivika Dara,"835, Shanker Chowk, Kakinada-933722",,683ABCDE7290Z51,Details:,5,492,2460,221.4,221.4,2902.8,,invoice_india_370.jpg.txt
INV/2033/0093,1997-03-04,21:55:34,Jivika Dara,"835, Shanker Chowk, Kakinada-933722",,,Details:,5,492,2460,221.4,221.4,2902.8,,invoice_india_370.txt
INV/2097/0317,2023-08-24,03:15:35,Tiya Lall,"H.No. 124, Badal Nagar, Shimoga-266061",,,Details:,1,253,253,22.77,22.77,298.54,,invoice_india_371.jpg.txt
INV/2097/0317,2023-08-24,03:15:35,Tiya Lall,"H.No. 124, Badal Nagar, Shimoga-266061",,,Details:,1,253,253,22.77,22.77,298.54,,invoice_india_371.txt
INV/2092/0633,2019-11-03,12:36:40,Vardaniya Deshpande,"029, Guha Nagar, Kakinada 044917",,,Details:,4,274,1096,98.64,98.64,1293.28,,invoice_india_372.jpg.txt
INV/2092/0633,2019-11-03,12:36:40,Vardaniya Deshpande,"029, Guha Nagar, Kakinada 044917",,,Details:,4,274,1096,98.64,98.64,1293.28,,invoice_india_372.txt
INV/2057/0046,1981-03-23,14:35:49,Chirag Grewal,"864, Kapadia Chowk, Navi Mumbai 034131",,,Details:,5,100,500,45.0,45.0,590.0,,invoice_india_373.jpg.txt
INV/2057/0046,1981-03-23,14:35:49,Chirag Grewal,"864, Kapadia Chowk, Navi Mumbai 034131",,,Details:,5,100,500,45.0,45.0,590.0,,invoice_india_373.txt
INV/2076/0999,2015-09-08,12:04:15,Arnav Thakkar,"H.No. 93, Dar Nagar, Naihati 475855",,,Details:,4,764,3056,275.04,275.04,3606.08,,invoice_india_374.jpg.txt
INV/2076/0999,2015-09-08,12:04:15,Arnav Thakkar,"H.No. 93, Dar Nagar, Naihati 475855",,,Details:,4,764,3056,275.04,275.04,3606.08,,invoice_india_374.txt
INV/2073/0462,2017-07-25,22:33:00,Eshani Datta,"60, Shan Ganj, Avadi-311748",,,Details:,2,670,1340,120.6,120.6,1581.2,,invoice_india_375.jpg.txt
INV/2073/0462,2017-07-25,22:33:00,Eshani Datta,"60, Shan Ganj, Avadi-311748",,,Details:,2,670,1340,120.6,120.6,1581.2,,invoice_india_375.txt
INV/2091/0051,2000-09-28,12:26:44,Tiya Arora,"95/004, Boase Nagar, Tadepalligudem 673801",,,Details:,3,515,1545,139.05,139.05,1823.1,,invoice_india_376.jpg.txt
INV/2091/0051,2000-09-28,12:26:44,Tiya Arora,"95/004, Boase Nagar, Tadepalligudem 673801",,,Details:,3,515,1545,139.05,139.05,1823.1,,invoice_india_376.txt
INV/2092/0901,1993-01-13,00:32:32,Pranay Ratti,"735, Devi Road, Ulhasnagar-118516",,,Details:,4,304,1216,109.44,109.44,1434.88,,invoice_india_377.jpg.txt
INV/2092/0901,1993-01-13,00:32:32,Pranay Ratti,"735, Devi Road, Ulhasnagar-118516",,,Details:,4,304,1216,109.44,109.44,1434.88,,invoice_india_377.txt
INV/2060/0467,1980-12-18,20:55:17,Vidur Banik,"H.No. 17, Sachdeva, Rajkot-148119",,,Details:,4,186,744,66.96,66.96,877.92,,invoice_india_378.jpg.txt
INV/2060/0467,1980-12-18,20:55:17,Vidur Banik,"H.No. 17, Sachdeva, Rajkot-148119",,,Details:,4,186,744,66.96,66.96,877.92,,invoice_india_378.txt
INV/2022/0052,2021-12-05,02:17:21,Vritika Bera,"H.No. 69, Anand Marg, Vijayanagaram-123574",,,Details:,5,320,1600,144.0,144.0,1888.0,,invoice_india_379.jpg.txt
INV/2022/0052,2021-12-05,02:17:21,Vritika Bera,"H.No. 69, Anand Marg, Vijayanagaram-123574",,,Details:,5,320,1600,144.0,144.0,1888.0,,invoice_india_379.txt
INV/2084/0827,2010-09-23,14:14:34,Vaibhav Manda,"H.No. 29, Bhandari Nagar, Sri Ganganagar-391047",,,Details:,4,484,1936,174.24,174.24,2284.48,,invoice_india_38.jpg.txt
INV/2084/0827,2010-09-23,14:14:34,Vaibhav Manda,"H.No. 29, Bhandari Nagar, Sri Ganganagar-391047",,,Details:,4,484,1936,174.24,174.24,2284.48,,invoice_india_38.txt
INV/2060/0247,2024-04-10,14:50:14,Indranil Agarwal,"083, Dar Marg, Tirupati 363605",,,Details:,4,137,548,49.32,49.32,646.64,,invoice_india_380.jpg.txt
INV/2060/0247,2024-04-10,14:50:14,Indranil Agarwal,"083, Dar Marg, Tirupati 363605",,,Details:,4,137,548,49.32,49.32,646.64,,invoice_india_380.txt
INV/2013/0276,2011-11-05,13:42:28,Aarna Raju,"17/08, Sandhu Chowk, Jhansi-984975",,,Details:,2,486,972,87.48,87.48,1146.96,,invoice_india_381.jpg.txt
INV/2013/0276,2011-11-05,13:42:28,Aarna Raju,"17/08, Sandhu Chowk, Jhansi-984975",,,Details:,2,486,972,87.48,87.48,1146.96,,invoice_india_381.txt
INV/2092/0985,1988-09-23,15:48:33,Stuvan Chakrabarti,"H.No. 35, Ahluwalia Ganj, Bhavnagar 041202",,,Details:,2,204,408,36.72,36.72,481.44,,invoice_india_382.jpg.txt
INV/2092/0985,1988-09-23,15:48:33,Stuvan Chakrabarti,"H.No. 35, Ahluwalia Ganj, Bhavnagar 041202",,,Details:,2,204,408,36.72,36.72,481.44,,invoice_india_382.txt
INV/2070/0147,1992-07-03,15:40:05,Kavya Behl,"H.No. 617, Mandal Circle, Nagercoil 414093",,,Details:,5,676,3380,304.2,304.2,3988.4,,invoice_india_383.jpg.txt
INV/2070/0147,1992-07-03,15:40:05,Kavya Behl,"H.No. 617, Mandal Circle, Nagercoil 414093",,,Details:,5,676,3380,304.2,304.2,3988.4,,invoice_india_383.txt
INV/2047/0887,1990-03-08,06:39:59,Fateh Seshadri,"396, Kota Zila, Ambattur 616479",,,Details:,3,918,2754,247.86,247.86,3249.72,,invoice_india_384.jpg.txt
INV/2047/0887,1990-03-08,06:39:59,Fateh Seshadri,"396, Kota Zila, Ambattur 616479",,,Details:,3,918,2754,247.86,247.86,3249.72,,invoice_india_384.txt
INV/2068/0731,1995-07-04,00:22:29,Dhanuk Lanka,"H.No. 18, Dubey, Mysore 089445",,93ABCDE70112Z91,Details:,3,336,1008,90.72,90.72,1189.44,,invoice_india_385.jpg.txt
INV/2068/0731,1995-07-04,00:22:29,Dhanuk Lanka,"H.No. 18, Dubey, Mysore 089445",,93ABCDE70112Z91,Details:,3,336,1008,90.72,90.72,1189.44,,invoice_india_385.txt
INV/2059/0631,2008-03-31,15:47:39,Mishti Guha,"62/363, Shetty Ganj, Orai-605691",,,Details:,3,183,549,49.41,49.41,647.82,,invoice_india_386.jpg.txt
INV/2059/0631,2008-03-31,15:47:39,Mishti Guha,"62/363, Shetty Ganj, Orai-605691",,,Details:,3,183,549,49.41,49.41,647.82,,invoice_india_386.txt
INV/2038/0901,1986-06-07,00:05:49,Adah Toor,"28/39, Tak Zila, Gangtok 527906",,,Details:,5,749,3745,337.05,337.05,4419.1,,invoice_india_387.jpg.txt
INV/2038/0901,1986-06-07,00:05:49,Adah Toor,"28/39, Tak Zila, Gangtok 527906",,,Details:,5,749,3745,337.05,337.05,4419.1,,invoice_india_387.txt
INV/2065/0124,2014-05-26,14:51:01,Emir Raja,"70/220, Acharya Circle, Gwalior 042024",,,Details:,3,862,2586,232.74,232.74,3051.48,,invoice_india_388.jpg.txt
INV/2065/0124,2014-05-26,14:51:01,Emir Raja,"70/220, Acharya Circle, Gwalior 042024",,,Details:,3,862,2586,232.74,232.74,3051.48,,invoice_india_388.txt
INV/2026/0124,2009-04-26,08:57:08,Bhavin Char,"758, Tailor Zila, Ambarnath-914913",,,Details:,1,208,208,18.72,18.72,245.44,,invoice_india_389.jpg.txt
INV/2026/0124,2009-04-26,08:57:08,Bhavin Char,"758, Tailor Zila, Ambarnath-914913",,,Details:,1,208,208,18.72,18.72,245.44,,invoice_india_389.txt
INV/2073/0914,1983-12-19,08:34:35,Anvi Buch,"26/13, Jna Road, Proddatur-363810",,,Details:,4,578,2312,208.08,208.08,2728.16,,invoice_india_39.jpg.txt
INV/2073/0914,1983-12-19,08:34:35,Anvi Buch,"26/13, Jna Road, Proddatur-363810",,,Details:,4,578,2312,208.08,208.08,2728.16,,invoice_india_39.txt
INV/2089/0624,2001-06-09,22:38:12,Khushi Bir,"H.No. 51, Mandal Street, Bhusawal 335908",,,Details:,2,539,1078,97.02,97.02,1272.04,,invoice_india_390.jpg.txt
INV/2089/0624,2001-06-09,22:38:12,Khushi Bir,"H.No. 51, Mandal Street, Bhusawal 335908",,,Details:,2,539,1078,97.02,97.02,1272.04,,invoice_india_390.txt
INV/2068/0305,1977-06-21,13:31:58,Arhaan Sahni,"00/731, Tak Marg, Uluberia 674384",,,Details:,5,743,3715,334.35,334.35,4383.7,,invoice_india_391.jpg.txt
INV/2068/0305,1977-06-21,13:31:58,Arhaan Sahni,"00/731, Tak Marg, Uluberia 674384",,,Details:,5,743,3715,334.35,334.35,4383.7,,invoice_india_391.txt
INV/2057/0577,2009-08-21,10:51:17,Siya Sinha,"21/506, Kota Chowk, Chapra-686457",,,Details:,4,349,1396,125.64,125.64,1647.28,,invoice_india_392.jpg.txt
INV/2057/0577,2009-08-21,10:51:17,Siya Sinha,"21/506, Kota Chowk, Chapra-686457",,,Details:,4,349,1396,125.64,125.64,1647.28,,invoice_india_392.txt
INV/2079/0026,2002-04-15,15:12:27,Nirvi Sandhu,"61/09, Ramesh Road, Satna-956354",,,Details:,1,918,918,82.62,82.62,1083.24,,invoice_india_393.jpg.txt
INV/2079/0026,2002-04-15,15:12:27,Nirvi Sandhu,"61/09, Ramesh Road, Satna-956354",,,Details:,1,918,918,82.62,82.62,1083.24,,invoice_india_393.txt
INV/2065/0068,1974-10-24,21:44:40,Eva Kurian,"H.No. 869, Balay Street, Aurangabad-183518",,,Details:,1,977,977,87.93,87.93,1152.86,,invoice_india_394.jpg.txt
INV/2065/0068,1974-10-24,21:44:40,Eva Kurian,"H.No. 869, Balay Street, Aurangabad-183518",,,Details:,1,977,977,87.93,87.93,1152.86,,invoice_india_394.txt
INV/2063/0116,1993-05-06,23:49:24,Nirvi Badal,"323, Bail, Saharanpur 751902",,,Details:,3,702,2106,189.54,189.54,2485.08,,invoice_india_395.jpg.txt
INV/2063/0116,1993-05-06,23:49:24,Nirvi Badal,"323, Bail, Saharanpur 751902",,,Details:,3,702,2106,189.54,189.54,2485.08,,invoice_india_395.txt
INV/2063/0648,2008-04-05,18:07:14,Lakshay Balasubramanian,"19, Agate Nagar, Orai 584092",,29ABCDE11252Z71,Details:,3,134,402,36.18,36.18,474.36,,invoice_india_396.jpg.txt
INV/2063/0648,2008-04-05,18:07:14,Lakshay Balasubramanian,"19, Agate Nagar, Orai 584092",,29ABCDE11252Z71,Details:,3,134,402,36.18,36.18,474.36,,invoice_india_396.txt
INV/2025/0380,2005-06-23,22:51:28,Taimur Sharaf,"07, Kalita Circle, Thiruvananthapuram-353208",,,Details:,4,931,3724,335.16,335.16,4394.32,,invoice_india_397.jpg.txt
INV/2025/0380,2005-06-23,22:51:28,Taimur Sharaf,"07, Kalita Circle, Thiruvananthapuram-353208",,,Details:,4,931,3724,335.16,335.16,4394.32,,invoice_india_397.txt
INV/2074/0676,1987-01-13,09:51:26,Taimur Chaudhuri,"95/84, Sharaf, Bongaigaon-351750",,,Details:,3,661,1983,178.47,178.47,2339.94,,invoice_india_398.jpg.txt
INV/2074/0676,1987-01-13,09:51:26,Taimur Chaudhuri,"95/84, Sharaf, Bongaigaon-351750",,,Details:,3,661,1983,178.47,178.47,2339.94,,invoice_india_398.txt
INV/2021/0022,1979-12-22,20:28:31,Yashvi Chada,"H.No. 009, Sandhu Ganj, Gudivada-486941",,,Details:,4,775,3100,279.0,279.0,3658.0,,invoice_india_399.jpg.txt
INV/2021/0022,1979-12-22,20:28:31,Yashvi Chada,"H.No. 009, Sandhu Ganj, Gudivada-486941",,,Details:,4,775,3100,279.0,279.0,3658.0,,invoice_india_399.txt
INV/2074/0412,1979-04-25,00:06:01,Dhanuk Yogi,"958, Dar Circle, Jalna 641291",,,Details:,4,683,2732,245.88,245.88,3223.76,,invoice_india_4.jpg.txt
INV/2074/0412,1979-04-25,00:06:01,Dhanuk Yogi,"958, Dar Circle, Jalna 641291",,,Details:,4,683,2732,245.88,245.88,3223.76,,invoice_india_4.txt
INV/2015/0856,2016-09-24,20:15:08,Divyansh Ramanathan,"584, Salvi Road, Karimnagar-948791",,,Details:,3,987,2961,266.49,266.49,3493.98,,invoice_india_40.jpg.txt
INV/2015/0856,2016-09-24,20:15:08,Divyansh Ramanathan,"584, Salvi Road, Karimnagar-948791",,,Details:,3,987,2961,266.49,266.49,3493.98,,invoice_india_40.txt
INV/2068/0346,2005-06-23,13:31:27,Neelofar Bhardwaj,"63/96, Agate Chowk, Amroha 520921",,46ABCDE11012Z31,Details:,4,711,2844,255.96,255.96,3355.92,,invoice_india_400.jpg.txt
INV/2068/0346,2005-06-23,13:31:27,Neelofar Bhardwaj,"63/96, Agate Chowk, Amroha 520921",,46ABCDE11012Z31,Details:,4,711,2844,255.96,255.96,3355.92,,invoice_india_400.txt
INV/2005/0199,1986-07-27,04:51:39,Tarini D’Alia,"73/66, Ramaswamy Street, Mango-919652",,,Details:,4,585,2340,210.6,210.6,2761.2,,invoice_india_401.jpg.txt
INV/2005/0199,1986-07-27,04:51:39,Tarini D’Alia,"73/66, Ramaswamy Street, Mango-919652",,,Details:,4,585,2340,210.6,210.6,2761.2,,invoice_india_401.txt
INV/2073/0454,2005-12-31,17:09:07,Madhup Halder,"H.No. 44, Banerjee Circle, Sagar-333414",,03ABCDE11632Z51,Details:,3,459,1377,123.93,123.93,1624.86,,invoice_india_402.jpg.txt
INV/2073/0454,2005-12-31,17:09:07,Madhup Halder,"H.No. 44, Banerjee Circle, Sagar-333414",,03ABCDE11632Z51,Details:,3,459,1377,123.93,123.93,1624.86,,invoice_india_402.txt
INV/2077/0333,1972-02-26,11:27:25,Lakshit Shenoy,"47/44, Dhar Circle, Ambattur-953492",,,Details:,2,867,1734,156.06,156.06,2046.12,,invoice_india_403.jpg.txt
INV/2077/0333,1972-02-26,11:27:25,Lakshit Shenoy,"47/44, Dhar Circle, Ambattur-953492",,,Details:,2,867,1734,156.06,156.06,2046.12,,invoice_india_403.txt
INV/2049/0027,2004-04-16,08:06:30,Gokul Ganesan,"731, Acharya Circle, Sambalpur-462750",,,Details:,3,455,1365,122.85,122.85,1610.7,,invoice_india_404.jpg.txt
INV/2049/0027,2004-04-16,08:06:30,Gokul Ganesan,"731, Acharya Circle, Sambalpur-462750",,,Details:,3,455,1365,122.85,122.85,1610.7,,invoice_india_404.txt
INV/2078/0881,1982-10-18,23:37:41,Ishaan Tandon,"47/888, Dara Circle, Rampur-547626",,,Details:,3,726,2178,196.02,196.02,2570.04,,invoice_india_405.jpg.txt
INV/2078/0881,1982-10-18,23:37:41,Ishaan Tandon,"47/888, Dara Circle, Rampur-547626",,,Details:,3,726,2178,196.02,196.02,2570.04,,invoice_india_405.txt
INV/2026/0245,1974-11-17,13:21:26,Baiju Lata,"72/11, Samra Zila, Ulhasnagar-771555",,,Details:,1,731,731,65.79,65.79,862.58,,invoice_india_406.jpg.txt
INV/2026/0245,1974-11-17,13:21:26,Baiju Lata,"72/11, Samra Zila, Ulhasnagar-771555",,,Details:,1,731,731,65.79,65.79,862.58,,invoice_india_406.txt
INV/2070/0621,2022-11-29,06:57:38,Jivin Sridhar,"42, Raman Nagar, Nagaon-071318",,,Details:,5,689,3445,310.05,310.05,4065.1,,invoice_india_407.jpg.txt
INV/2070/0621,2022-11-29,06:57:38,Jivin Sridhar,"42, Raman Nagar, Nagaon-071318",,,Details:,5,689,3445,310.05,310.05,4065.1,,invoice_india_407.txt
INV/2016/0521,1983-06-29,10:25:08,Anahi Biswas,"H.No. 100, Sengupta Ganj, Bhiwandi 528275",,,Details:,4,530,2120,190.8,190.8,2501.6,,invoice_india_408.jpg.txt
INV/2016/0521,1983-06-29,10:25:08,Anahi Biswas,"H.No. 100, Sengupta Ganj, Bhiwandi 528275",,,Details:,4,530,2120,190.8,190.8,2501.6,,invoice_india_408.txt
INV/2072/0084,1983-07-22,08:04:03,Oorja Balasubramanian,"84/25, Reddy Nagar, Kolhapur-608840",,,Details:,3,904,2712,244.08,244.08,3200.16,,invoice_india_409.jpg.txt
INV/2072/0084,1983-07-22,08:04:03,Oorja Balasubramanian,"84/25, Reddy Nagar, Kolhapur-608840",,,Details:,3,904,2712,244.08,244.08,3200.16,,invoice_india_409.txt
INV/2033/0262,1994-02-26,01:07:28,Raghav Tiwari,"13, Saha, Sri Ganganagar-168916",,,Details:,4,224,896,80.64,80.64,1057.28,,invoice_india_41.jpg.txt
INV/2033/0262,1994-02-26,01:07:28,Raghav Tiwari,"13, Saha, Sri Ganganagar-168916",,,Details:,4,224,896,80.64,80.64,1057.28,,invoice_india_41.txt
INV/2046/0288,1977-11-18,19:48:56,Anay Chada,"H.No. 582, Sami Nagar, Singrauli-517521",,,Details:,3,320,960,86.4,86.4,1132.8,,invoice_india_410.jpg.txt
INV/2046/0288,1977-11-18,19:48:56,Anay Chada,"H.No. 582, Sami Nagar, Singrauli-517521",,,Details:,3,320,960,86.4,86.4,1132.8,,invoice_india_410.txt
INV/2019/0916,1983-12-14,19:41:30,Eshani Goyal,"86/605, Trivedi Road, Deoghar 329816",,,Details:,3,577,1731,155.79,155.79,2042.58,,invoice_india_411.jpg.txt
INV/2019/0916,1983-12-14,19:41:30,Eshani Goyal,"86/605, Trivedi Road, Deoghar 329816",,,Details:,3,577,1731,155.79,155.79,2042.58,,invoice_india_411.txt
INV/2034/0037,1991-05-07,04:10:20,Elakshi Anand,"H.No. 84, Chatterjee, Sambalpur 676498",,,Details:,4,409,1636,147.24,147.24,1930.48,,invoice_india_412.jpg.txt
INV/2034/0037,1991-05-07,04:10:20,Elakshi Anand,"H.No. 84, Chatterjee, Sambalpur 676498",,,Details:,4,409,1636,147.24,147.24,1930.48,,invoice_india_412.txt
INV/2027/0290,2013-12-13,05:32:16,Romil Bath,"98/48, Tailor, New Delhi-271546",,,Details:,5,709,3545,319.05,319.05,4183.1,,invoice_india_413.jpg.txt
INV/2027/0290,2013-12-13,05:32:16,Romil Bath,"98/48, Tailor, New Delhi-271546",,,Details:,5,709,3545,319.05,319.05,4183.1,,invoice_india_413.txt
INV/2086/0587,2017-12-18,03:19:15,Priyansh Kapadia,"H.No. 133, Varty, Adoni-816933",,,Details:,4,434,1736,156.24,156.24,2048.48,,invoice_india_414.jpg.txt
INV/2086/0587,2017-12-18,03:19:15,Priyansh Kapadia,"H.No. 133, Varty, Adoni-816933",,,Details:,4,434,1736,156.24,156.24,2048.48,,invoice_india_414.txt
INV/2093/0685,1975-05-11,01:55:43,Samiha Bhagat,"12/35, Ramachandran Marg, Chandrapur 807454",,,Details:,4,114,456,41.04,41.04,538.08,,invoice_india_415.jpg.txt
INV/2093/0685,1975-05-11,01:55:43,Samiha Bhagat,"12/35, Ramachandran Marg, Chandrapur 807454",,,Details:,4,114,456,41.04,41.04,538.08,,invoice_india_415.txt
INV/2087/0593,1974-08-04,08:49:59,Stuvan Sahota,"930, Sami Road, Mathura-415514",,,Details:,1,994,994,89.46,89.46,1172.92,,invoice_india_416.jpg.txt
INV/2087/0593,1974-08-04,08:49:59,Stuvan Sahota,"930, Sami Road, Mathura-415514",,,Details:,1,994,994,89.46,89.46,1172.92,,invoice_india_416.txt
INV/2020/0703,1983-01-08,21:08:10,Krish Thaman,"289, Kala Nagar, Tumkur 861812",,,Details:,1,627,627,56.43,56.43,739.86,,invoice_india_417.jpg.txt
INV/2020/0703,1983-01-08,21:08:10,Krish Thaman,"289, Kala Nagar, Tumkur 861812",,,Details:,1,627,627,56.43,56.43,739.86,,invoice_india_417.txt
INV/2093/0575,2005-09-01,09:10:13,Zain Gill,"26/326, Dani Path, Kamarhati-409705",,,Details:,5,642,3210,288.9,288.9,3787.8,,invoice_india_418.jpg.txt
INV/2093/0575,2005-09-01,09:10:13,Zain Gill,"26/326, Dani Path, Kamarhati-409705",,,Details:,5,642,3210,288.9,288.9,3787.8,,invoice_india_418.txt
INV/2064/0144,2004-08-01,14:41:36,Shamik Ahluwalia,"75/265, Saini Chowk, Rajahmundry 974109",,,Details:,5,946,4730,425.7,425.7,5581.4,,invoice_india_419.jpg.txt
INV/2064/0144,2004-08-01,14:41:36,Shamik Ahluwalia,"75/265, Saini Chowk, Rajahmundry 974109",,,Details:,5,946,4730,425.7,425.7,5581.4,,invoice_india_419.txt
INV/2072/0318,1992-08-20,10:37:20,Anvi Rastogi,"H.No. 18, Bhalla Circle, Kanpur-068118",,,Details:,4,690,2760,248.4,248.4,3256.8,,invoice_india_42.jpg.txt
